JournalCode|JournalLib|EcritureNum|EcritureDate|CompteNum|CompteLib|CompAuxNum|CompAuxLib|PieceRef|PieceDate|EcritureLib|Debit|Credit|EcritureLet|DateLet|ValidDate|Montantdevise|Idevise|CategorieADEME
AC|Achats|AC05782|20240428|622600|Fournisseurs|FOU319|Malt|FA-2404-5782|20240428|Malt Developpeur / client|3826,26|0,00|||20240428|0,00||Achats de Services
AC|Achats|AC05783|20241114|625100|Fournisseurs|FOU641|Vinci Autoroutes|FA-2411-5783|20241114|peage2024|452,73|0,00|||20241114|0,00||Déplacements
AC|Achats|AC05784|20240101|606100|Fournisseurs|FOU914|Engie|FA-2401-5784|20240101|Engie facture / cb|4170,45|0,00|||20240101|0,00||Energie
AC|Achats|AC05785|20240913|625100|Fournisseurs|FOU804|SNCF|FA-2409-5785|20240913|TGV Inoui -|3933,16|0,00|||20240913|0,00||Déplacements
AC|Achats|AC05786|20240725|625100|Fournisseurs|FOU449|SNCF|FA-2407-5786|20240725|Fact. SNCF|2986,03|0,00|||20240725|0,00||Déplacements
AC|Achats|AC05787|20241219|622600|Fournisseurs|FOU691|Malt|FA-2412-5787|20241219|Prestation Freelance|1668,78|0,00|||20241219|0,00||Achats de Services
AC|Achats|AC05788|20240119|625100|Fournisseurs|FOU080|SNCF|FA-2401-5788|20240119|Fact. SNCF -|1484,03|0,00|||20240119|0,00||Déplacements
AC|Achats|AC05789|20241208|625100|Fournisseurs|FOU152|Vinci Autoroutes|FA-2412-5789|20241208|autoroute / t2|2218,98|0,00|||20241208|0,00||Déplacements
AC|Achats|AC05790|20240617|218300|Fournisseurs|FOU962|Dell France|FA-2406-5790|20240617|facture dell -|4560,12|0,00|||20240617|0,00||Achats de Biens
AC|Achats|AC05791|20240710|606100|Fournisseurs|FOU411|Engie|FA-2407-5791|20240710|Engie facture -|2202,05|0,00|||20240710|0,00||Energie
AC|Achats|AC05792|20240829|625100|Fournisseurs|FOU773|SNCF|FA-2408-5792|20240829|Billet SNCFn°|3408,34|0,00|||20240829|0,00||Déplacements
AC|Achats|AC05793|20240524|606100|Fournisseurs|FOU563|EDF Pro|FA-2405-5793|20240524|Abo EDF|1374,23|0,00|||20240524|0,00||Energie
AC|Achats|AC05794|20240422|606100|Fournisseurs|FOU961|TotalEnergies|FA-2404-5794|20240422|Abo Gaz -|437,93|0,00|||20240422|0,00||Energie
AC|Achats|AC05795|20240430|606100|Fournisseurs|FOU504|TotalEnergies|FA-2404-5795|20240430|Prelevement TotalEnergies /|2443,98|0,00|||20240430|0,00||Energie
AC|Achats|AC05796|20240320|626000|Fournisseurs|FOU843|Amazon Web Services|FA-2403-5796|20240320|serveurs amazonclient|1019,46|0,00|||20240320|0,00||Achats de Services
AC|Achats|AC05797|20240719|622600|Fournisseurs|FOU085|Malt|FA-2407-5797|20240719|Malt Fact. - T2|4486,77|0,00|||20240719|0,00||Achats de Services
AC|Achats|AC05798|20240507|606400|Fournisseurs|FOU869|Bureau Vallee|FA-2405-5798|20240507|Fournitures bureau  n°|2382,71|0,00|||20240507|0,00||Achats de Biens
AC|Achats|AC05799|20241120|626000|Fournisseurs|FOU484|Orange Pro|FA-2411-5799|20241120|Forfait Mobile /|3051,52|0,00|||20241120|0,00||Achats de Services
AC|Achats|AC05800|20240328|606220|Fournisseurs|FOU981|Total|FA-2403-5800|20240328|essence|3775,44|0,00|||20240328|0,00||Déplacements
AC|Achats|AC05801|20241112|626000|Fournisseurs|FOU058|Orange Pro|FA-2411-5801|20241112|Orange Fibre -|4496,22|0,00|||20241112|0,00||Achats de Services
AC|Achats|AC05802|20240427|606100|Fournisseurs|FOU982|Engie|FA-2404-5802|20240427|Engie facture -|974,33|0,00|||20240427|0,00||Energie
AC|Achats|AC05803|20240227|606100|Fournisseurs|FOU431|EDF Pro|FA-2402-5803|20240227|Energie mois _|288,99|0,00|||20240227|0,00||Energie
AC|Achats|AC05804|20240504|626000|Fournisseurs|FOU532|Orange Pro|FA-2405-5804|20240504|Telephonie  reglement|2882,11|0,00|||20240504|0,00||Achats de Services
AC|Achats|AC05805|20240813|622600|Fournisseurs|FOU555|Malt|FA-2408-5805|20240813|malt fact.  virement|4809,97|0,00|||20240813|0,00||Achats de Services
AC|Achats|AC05806|20241001|625100|Fournisseurs|FOU429|Vinci Autoroutes|FA-2410-5806|20241001|Peage / cb|4058,47|0,00|||20241001|0,00||Déplacements
AC|Achats|AC05807|20240521|606400|Fournisseurs|FOU399|Bureau Vallee|FA-2405-5807|20240521|Ramette papier  T1|61,27|0,00|||20240521|0,00||Achats de Biens
AC|Achats|AC05808|20240131|626000|Fournisseurs|FOU058|Orange Pro|FA-2401-5808|20240131|Forfait Mobile - virement|457,92|0,00|||20240131|0,00||Achats de Services
AC|Achats|AC05809|20240807|606100|Fournisseurs|FOU404|Engie|FA-2408-5809|20240807|Engie facture / fev|4271,72|0,00|||20240807|0,00||Energie
AC|Achats|AC05810|20240107|218300|Fournisseurs|FOU593|Apple|FA-2401-5810|20240107|iphone|3181,3|0,00|||20240107|0,00||Achats de Biens
AC|Achats|AC05811|20240208|606100|Fournisseurs|FOU294|Engie|FA-2402-5811|20240208|Engie facture - n°|3249,63|0,00|||20240208|0,00||Energie
AC|Achats|AC05812|20240701|622600|Fournisseurs|FOU838|Malt|FA-2407-5812|20240701|malt developpeur  cb|4375,59|0,00|||20240701|0,00||Achats de Services
AC|Achats|AC05813|20240911|622600|Fournisseurs|FOU727|KPMG|FA-2409-5813|20240911|Audit _ reglement|3656,34|0,00|||20240911|0,00||Achats de Services
AC|Achats|AC05814|20240620|625100|Fournisseurs|FOU395|SNCF|FA-2406-5814|20240620|Billet SNCF -|2379,49|0,00|||20240620|0,00||Déplacements
AC|Achats|AC05815|20241008|606220|Fournisseurs|FOU642|Total|FA-2410-5815|20241008|CARBURANT -|4725,13|0,00|||20241008|0,00||Déplacements
AC|Achats|AC05816|20241024|218300|Fournisseurs|FOU699|Dell France|FA-2410-5816|20241024|materiel info -|3935,68|0,00|||20241024|0,00||Achats de Biens
AC|Achats|AC05817|20240807|625100|Fournisseurs|FOU254|Vinci Autoroutes|FA-2408-5817|20240807|Badge Telepeage Vinci  T1|1623,56|0,00|||20240807|0,00||Déplacements
AC|Achats|AC05818|20240707|606100|Fournisseurs|FOU489|TotalEnergies|FA-2407-5818|20240707|Facture Gaz|2356,27|0,00|||20240707|0,00||Energie
AC|Achats|AC05819|20241115|626000|Fournisseurs|FOU423|Orange Pro|FA-2411-5819|20241115|Telephonie - cb|560,04|0,00|||20241115|0,00||Achats de Services
AC|Achats|AC05820|20240810|606100|Fournisseurs|FOU558|Engie|FA-2408-5820|20240810|Elec Engie / T2|1682,79|0,00|||20240810|0,00||Energie
AC|Achats|AC05821|20240808|606100|Fournisseurs|FOU714|Engie|FA-2408-5821|20240808|Elec EngieT2|1379,5|0,00|||20240808|0,00||Energie
AC|Achats|AC05822|20240201|625100|Fournisseurs|FOU992|Air France|FA-2402-5822|20240201|air france vol /|3401,12|0,00|||20240201|0,00||Déplacements
AC|Achats|AC05823|20240614|626000|Fournisseurs|FOU606|Amazon Web Services|FA-2406-5823|20240614|AWS - cb|3926,63|0,00|||20240614|0,00||Achats de Services
AC|Achats|AC05824|20240805|606100|Fournisseurs|FOU589|Engie|FA-2408-5824|20240805|Engie facture|1767,28|0,00|||20240805|0,00||Energie
AC|Achats|AC05825|20240312|626000|Fournisseurs|FOU822|Amazon Web Services|FA-2403-5825|20240312|Cloud AWS _|1929,88|0,00|||20240312|0,00||Achats de Services
AC|Achats|AC05826|20240801|622600|Fournisseurs|FOU696|KPMG|FA-2408-5826|20240801|Prestation Conseil _|2394,66|0,00|||20240801|0,00||Achats de Services
AC|Achats|AC05827|20241020|626000|Fournisseurs|FOU340|OVH Cloud|FA-2410-5827|20241020|Hebergement web /|2238,69|0,00|||20241020|0,00||Achats de Services
AC|Achats|AC05828|20241110|622600|Fournisseurs|FOU513|Malt|FA-2411-5828|20241110|Malt Fact. _ 2024|383,38|0,00|||20241110|0,00||Achats de Services
AC|Achats|AC05829|20240522|606400|Fournisseurs|FOU176|Boulanger|FA-2405-5829|20240522|Ecran PC _|3312,9|0,00|||20240522|0,00||Achats de Biens
AC|Achats|AC05830|20240625|625100|Fournisseurs|FOU906|Air France|FA-2406-5830|20240625|Deplacement avion / janvier|825,8|0,00|||20240625|0,00||Déplacements
AC|Achats|AC05831|20241217|625100|Fournisseurs|FOU918|Air France|FA-2412-5831|20241217|billet avionreglement|2750,24|0,00|||20241217|0,00||Déplacements
AC|Achats|AC05832|20241101|218300|Fournisseurs|FOU866|Dell France|FA-2411-5832|20241101|Achat PC -cb|982,1|0,00|||20241101|0,00||Achats de Biens
AC|Achats|AC05833|20240220|626000|Fournisseurs|FOU793|Amazon Web Services|FA-2402-5833|20240220|Cloud AWS - janvier|3433,42|0,00|||20240220|0,00||Achats de Services
AC|Achats|AC05834|20240120|622600|Fournisseurs|FOU634|KPMG|FA-2401-5834|20240120|Prestation Conseil|2874,22|0,00|||20240120|0,00||Achats de Services
AC|Achats|AC05835|20241202|218300|Fournisseurs|FOU437|Apple|FA-2412-5835|20241202|Materiel Appleref|693,89|0,00|||20241202|0,00||Achats de Biens
AC|Achats|AC05836|20240322|606100|Fournisseurs|FOU796|Engie|FA-2403-5836|20240322|Elec Engie _|1239,54|0,00|||20240322|0,00||Energie
AC|Achats|AC05837|20241222|606220|Fournisseurs|FOU297|Total|FA-2412-5837|20241222|Station Service / T2|3419,16|0,00|||20241222|0,00||Déplacements
AC|Achats|AC05838|20240506|218300|Fournisseurs|FOU797|Dell France|FA-2405-5838|20240506|Ord Dellcb|4715,01|0,00|||20240506|0,00||Achats de Biens
AC|Achats|AC05839|20240328|622600|Fournisseurs|FOU921|KPMG|FA-2403-5839|20240328|HONORAIRES CAC - REF|162,89|0,00|||20240328|0,00||Achats de Services
AC|Achats|AC05840|20240901|625100|Fournisseurs|FOU096|Air France|FA-2409-5840|20240901|Vol AF|1559,27|0,00|||20240901|0,00||Déplacements
AC|Achats|AC05841|20240523|606100|Fournisseurs|FOU031|EDF Pro|FA-2405-5841|20240523|PRÉLÈVEMENT EDFJANVIER|3557,47|0,00|||20240523|0,00||Energie
AC|Achats|AC05842|20240413|606100|Fournisseurs|FOU130|Engie|FA-2404-5842|20240413|Elec Engie /|2382,94|0,00|||20240413|0,00||Energie
AC|Achats|AC05843|20240917|606100|Fournisseurs|FOU366|Engie|FA-2409-5843|20240917|Elec Engie|2636,41|0,00|||20240917|0,00||Energie
AC|Achats|AC05844|20240614|606100|Fournisseurs|FOU389|Engie|FA-2406-5844|20240614|ENGIE FACTURE -|2170,68|0,00|||20240614|0,00||Energie
AC|Achats|AC05845|20240205|626000|Fournisseurs|FOU071|Orange Pro|FA-2402-5845|20240205|forfait mobile - t2|982,2|0,00|||20240205|0,00||Achats de Services
AC|Achats|AC05846|20240618|626000|Fournisseurs|FOU535|OVH Cloud|FA-2406-5846|20240618|Hebergement web|1881,74|0,00|||20240618|0,00||Achats de Services
AC|Achats|AC05847|20240725|606100|Fournisseurs|FOU698|Engie|FA-2407-5847|20240725|GAZ ENGIE _|4348,05|0,00|||20240725|0,00||Energie
AC|Achats|AC05848|20240223|626000|Fournisseurs|FOU792|Orange Pro|FA-2402-5848|20240223|Telephonie|4550,89|0,00|||20240223|0,00||Achats de Services
AC|Achats|AC05849|20240322|622600|Fournisseurs|FOU011|KPMG|FA-2403-5849|20240322|Prestation Conseil -|1132,72|0,00|||20240322|0,00||Achats de Services
AC|Achats|AC05850|20241118|622600|Fournisseurs|FOU466|Malt|FA-2411-5850|20241118|malt fact.|196,84|0,00|||20241118|0,00||Achats de Services
AC|Achats|AC05851|20241207|625100|Fournisseurs|FOU862|SNCF|FA-2412-5851|20241207|Train Paris / reglement|3967,13|0,00|||20241207|0,00||Déplacements
AC|Achats|AC05852|20240206|606220|Fournisseurs|FOU437|Total|FA-2402-5852|20240206|Plein Total -|1225,73|0,00|||20240206|0,00||Déplacements
AC|Achats|AC05853|20240402|625100|Fournisseurs|FOU287|Vinci Autoroutes|FA-2404-5853|20240402|Autoroute|4320,48|0,00|||20240402|0,00||Déplacements
AC|Achats|AC05854|20240909|622600|Fournisseurs|FOU529|KPMG|FA-2409-5854|20240909|AuditT1|4187,16|0,00|||20240909|0,00||Achats de Services
AC|Achats|AC05855|20240417|626000|Fournisseurs|FOU404|OVH Cloud|FA-2404-5855|20240417|ovh  virement|80,14|0,00|||20240417|0,00||Achats de Services
AC|Achats|AC05856|20240404|625100|Fournisseurs|FOU615|Vinci Autoroutes|FA-2404-5856|20240404|Badge Telepeage Vinci|3898,5|0,00|||20240404|0,00||Déplacements
AC|Achats|AC05857|20240408|606100|Fournisseurs|FOU661|EDF Pro|FA-2404-5857|20240408|Fact. EDF|3559,24|0,00|||20240408|0,00||Energie
AC|Achats|AC05858|20240501|622600|Fournisseurs|FOU591|KPMG|FA-2405-5858|20240501|Honoraires CAC / fev|4728,5|0,00|||20240501|0,00||Achats de Services
AC|Achats|AC05859|20240416|622600|Fournisseurs|FOU080|KPMG|FA-2404-5859|20240416|Audit /|548,86|0,00|||20240416|0,00||Achats de Services
AC|Achats|AC05860|20240225|218300|Fournisseurs|FOU246|Apple|FA-2402-5860|20240225|IPHONE|1994,58|0,00|||20240225|0,00||Achats de Biens
AC|Achats|AC05861|20241112|622600|Fournisseurs|FOU109|KPMG|FA-2411-5861|20241112|FACTURE KPMG - JANVIER|2002,09|0,00|||20241112|0,00||Achats de Services
AC|Achats|AC05862|20241220|606100|Fournisseurs|FOU265|Engie|FA-2412-5862|20241220|Gaz Engie _|434,61|0,00|||20241220|0,00||Energie
AC|Achats|AC05863|20240908|625100|Fournisseurs|FOU733|Air France|FA-2409-5863|20240908|Billet Avionref|3669,08|0,00|||20240908|0,00||Déplacements
AC|Achats|AC05864|20240917|626000|Fournisseurs|FOU978|Amazon Web Services|FA-2409-5864|20240917|Serveurs Amazon _ ref|4889,65|0,00|||20240917|0,00||Achats de Services
AC|Achats|AC05865|20241208|606400|Fournisseurs|FOU003|Bureau Vallee|FA-2412-5865|20241208|Bureau Vallee|3553,22|0,00|||20241208|0,00||Achats de Biens
AC|Achats|AC05866|20241112|606100|Fournisseurs|FOU007|TotalEnergies|FA-2411-5866|20241112|Prelevement TotalEnergies|2079,18|0,00|||20241112|0,00||Energie
AC|Achats|AC05867|20240229|606100|Fournisseurs|FOU083|Engie|FA-2402-5867|20240229|Engie factureclient|2325,88|0,00|||20240229|0,00||Energie
AC|Achats|AC05868|20240322|606220|Fournisseurs|FOU349|Total|FA-2403-5868|20240322|Station Service - T1|555,93|0,00|||20240322|0,00||Déplacements
AC|Achats|AC05869|20240822|622600|Fournisseurs|FOU031|Malt|FA-2408-5869|20240822|Prestation Freelance -|1269,45|0,00|||20240822|0,00||Achats de Services
AC|Achats|AC05870|20240730|218300|Fournisseurs|FOU284|Dell France|FA-2407-5870|20240730|Achat PC  fev|2004,47|0,00|||20240730|0,00||Achats de Biens
AC|Achats|AC05871|20241021|626000|Fournisseurs|FOU422|OVH Cloud|FA-2410-5871|20241021|Facture cloud|4470,92|0,00|||20241021|0,00||Achats de Services
AC|Achats|AC05872|20240417|606100|Fournisseurs|FOU759|TotalEnergies|FA-2404-5872|20240417|Facture Gaz|395,37|0,00|||20240417|0,00||Energie
AC|Achats|AC05873|20241111|625100|Fournisseurs|FOU692|Air France|FA-2411-5873|20241111|Vol AF  ref|1512,43|0,00|||20241111|0,00||Déplacements
AC|Achats|AC05874|20241129|622600|Fournisseurs|FOU272|Malt|FA-2411-5874|20241129|Malt Developpeur - T1|1382,61|0,00|||20241129|0,00||Achats de Services
AC|Achats|AC05875|20240822|606400|Fournisseurs|FOU388|Boulanger|FA-2408-5875|20240822|Ecran C|4101,81|0,00|||20240822|0,00||Achats de Biens
AC|Achats|AC05876|20240330|626000|Fournisseurs|FOU654|Orange Pro|FA-2403-5876|20240330|Forfait Mobile  2024|4063,35|0,00|||20240330|0,00||Achats de Services
AC|Achats|AC05877|20240105|606100|Fournisseurs|FOU647|TotalEnergies|FA-2401-5877|20240105|Abo Gaz|3194,27|0,00|||20240105|0,00||Energie
AC|Achats|AC05878|20241007|625100|Fournisseurs|FOU658|Air France|FA-2410-5878|20241007|Vol AF _|3825,2|0,00|||20241007|0,00||Déplacements
AC|Achats|AC05879|20240323|626000|Fournisseurs|FOU084|Orange Pro|FA-2403-5879|20240323|Orange Fibre - 2024|427,85|0,00|||20240323|0,00||Achats de Services
AC|Achats|AC05880|20240609|218300|Fournisseurs|FOU693|Dell France|FA-2406-5880|20240609|Materiel Info _|1227,89|0,00|||20240609|0,00||Achats de Biens
AC|Achats|AC05881|20240920|625100|Fournisseurs|FOU924|SNCF|FA-2409-5881|20240920|Train Paris _ reglement|1279,66|0,00|||20240920|0,00||Déplacements
AC|Achats|AC05882|20240119|606400|Fournisseurs|FOU669|Bureau Vallee|FA-2401-5882|20240119|Ramette papier|417,13|0,00|||20240119|0,00||Achats de Biens
AC|Achats|AC05883|20240718|606220|Fournisseurs|FOU572|Total|FA-2407-5883|20240718|Essence _ virement|989,16|0,00|||20240718|0,00||Déplacements
AC|Achats|AC05884|20240204|625100|Fournisseurs|FOU278|Vinci Autoroutes|FA-2402-5884|20240204|PEAGE  CLIENT|565,98|0,00|||20240204|0,00||Déplacements
AC|Achats|AC05885|20240824|218300|Fournisseurs|FOU120|Apple|FA-2408-5885|20240824|Iphone _|4308,46|0,00|||20240824|0,00||Achats de Biens
AC|Achats|AC05886|20240826|606100|Fournisseurs|FOU143|Engie|FA-2408-5886|20240826|Engie facture /|3252,68|0,00|||20240826|0,00||Energie
AC|Achats|AC05887|20240825|622600|Fournisseurs|FOU306|KPMG|FA-2408-5887|20240825|audit /|4832,91|0,00|||20240825|0,00||Achats de Services
AC|Achats|AC05888|20240412|626000|Fournisseurs|FOU502|Amazon Web Services|FA-2404-5888|20240412|serveurs amazon|4534,06|0,00|||20240412|0,00||Achats de Services
AC|Achats|AC05889|20240709|626000|Fournisseurs|FOU546|Orange Pro|FA-2407-5889|20240709|telephonie|298,85|0,00|||20240709|0,00||Achats de Services
AC|Achats|AC05890|20241128|625100|Fournisseurs|FOU674|Vinci Autoroutes|FA-2411-5890|20241128|Badge Telepeage VinciT1|4624,97|0,00|||20241128|0,00||Déplacements
AC|Achats|AC05891|20241202|622600|Fournisseurs|FOU222|Malt|FA-2412-5891|20241202|Prestation Freelance /|4014,24|0,00|||20241202|0,00||Achats de Services
AC|Achats|AC05892|20240814|606220|Fournisseurs|FOU771|Total|FA-2408-5892|20240814|CARBURANT _ 2024|822,67|0,00|||20240814|0,00||Déplacements
AC|Achats|AC05893|20240930|625100|Fournisseurs|FOU278|Air France|FA-2409-5893|20240930|Air France vol _ client|4345,79|0,00|||20240930|0,00||Déplacements
AC|Achats|AC05894|20240215|626000|Fournisseurs|FOU994|Amazon Web Services|FA-2402-5894|20240215|SERVEURS AMAZON|2038,42|0,00|||20240215|0,00||Achats de Services
AC|Achats|AC05895|20240813|625100|Fournisseurs|FOU351|Vinci Autoroutes|FA-2408-5895|20240813|Autoroute - n°|4056,87|0,00|||20240813|0,00||Déplacements
AC|Achats|AC05896|20240202|606100|Fournisseurs|FOU803|EDF Pro|FA-2402-5896|20240202|prélèvement edf _|3853,8|0,00|||20240202|0,00||Energie
AC|Achats|AC05897|20240412|606100|Fournisseurs|FOU843|Engie|FA-2404-5897|20240412|elec engiereglement|3861,8|0,00|||20240412|0,00||Energie
AC|Achats|AC05898|20241101|622600|Fournisseurs|FOU753|KPMG|FA-2411-5898|20241101|Audit _ virement|2615,72|0,00|||20241101|0,00||Achats de Services
AC|Achats|AC05899|20240501|606400|Fournisseurs|FOU935|Bureau Vallee|FA-2405-5899|20240501|Papeterie|1094,91|0,00|||20240501|0,00||Achats de Biens
AC|Achats|AC05900|20240428|606400|Fournisseurs|FOU040|Bureau Vallee|FA-2404-5900|20240428|papeterie _ t1|571,13|0,00|||20240428|0,00||Achats de Biens
AC|Achats|AC05901|20240315|606100|Fournisseurs|FOU240|Engie|FA-2403-5901|20240315|Engie facture|4076,76|0,00|||20240315|0,00||Energie
AC|Achats|AC05902|20241219|606400|Fournisseurs|FOU950|Bureau Vallee|FA-2412-5902|20241219|Bureau Vallee /|1149,84|0,00|||20241219|0,00||Achats de Biens
AC|Achats|AC05903|20240831|606100|Fournisseurs|FOU511|TotalEnergies|FA-2408-5903|20240831|Facture Gaz  2024|267,02|0,00|||20240831|0,00||Energie
AC|Achats|AC05904|20240908|626000|Fournisseurs|FOU786|Amazon Web Services|FA-2409-5904|20240908|AWS - T2|4819,32|0,00|||20240908|0,00||Achats de Services
AC|Achats|AC05905|20240831|626000|Fournisseurs|FOU023|Orange Pro|FA-2408-5905|20240831|Abo Internet|1262,28|0,00|||20240831|0,00||Achats de Services
AC|Achats|AC05906|20241102|606100|Fournisseurs|FOU915|EDF Pro|FA-2411-5906|20241102|Prélèvement EDFcb|298,61|0,00|||20241102|0,00||Energie
AC|Achats|AC05907|20240812|626000|Fournisseurs|FOU395|Orange Pro|FA-2408-5907|20240812|Abo Internet|985,51|0,00|||20240812|0,00||Achats de Services
AC|Achats|AC05908|20241123|606100|Fournisseurs|FOU297|Engie|FA-2411-5908|20241123|Elec Engie /|3523,66|0,00|||20241123|0,00||Energie
AC|Achats|AC05909|20240515|622600|Fournisseurs|FOU035|Malt|FA-2405-5909|20240515|Prestation Freelance _ prelev|4619,93|0,00|||20240515|0,00||Achats de Services
AC|Achats|AC05910|20240112|626000|Fournisseurs|FOU386|Orange Pro|FA-2401-5910|20240112|telephonie _|4754,11|0,00|||20240112|0,00||Achats de Services
AC|Achats|AC05911|20240410|606100|Fournisseurs|FOU576|EDF Pro|FA-2404-5911|20240410|Facture Electricite /|763,11|0,00|||20240410|0,00||Energie
AC|Achats|AC05912|20240214|606400|Fournisseurs|FOU574|Boulanger|FA-2402-5912|20240214|achats boulanger|3515,93|0,00|||20240214|0,00||Achats de Biens
AC|Achats|AC05913|20240719|625100|Fournisseurs|FOU716|Air France|FA-2407-5913|20240719|Deplacement avion|4567,26|0,00|||20240719|0,00||Déplacements
AC|Achats|AC05914|20240728|218300|Fournisseurs|FOU612|Apple|FA-2407-5914|20240728|Apple Store  2024|2038,05|0,00|||20240728|0,00||Achats de Biens
AC|Achats|AC05915|20240422|606220|Fournisseurs|FOU727|Total|FA-2404-5915|20240422|Péageclient|1013,06|0,00|||20240422|0,00||Déplacements
AC|Achats|AC05916|20240806|606400|Fournisseurs|FOU563|Bureau Vallee|FA-2408-5916|20240806|ramette papier / n°|4269,67|0,00|||20240806|0,00||Achats de Biens
AC|Achats|AC05917|20240314|218300|Fournisseurs|FOU124|Dell France|FA-2403-5917|20240314|dell xps  prelev|1043,61|0,00|||20240314|0,00||Achats de Biens
AC|Achats|AC05918|20240506|626000|Fournisseurs|FOU311|Amazon Web Services|FA-2405-5918|20240506|AWS _|1529,93|0,00|||20240506|0,00||Achats de Services
AC|Achats|AC05919|20240303|606100|Fournisseurs|FOU846|EDF Pro|FA-2403-5919|20240303|Abo EDFn°|4949,24|0,00|||20240303|0,00||Energie
AC|Achats|AC05920|20240515|622600|Fournisseurs|FOU215|KPMG|FA-2405-5920|20240515|Honoraires CAC|4892,61|0,00|||20240515|0,00||Achats de Services
AC|Achats|AC05921|20240403|606100|Fournisseurs|FOU152|TotalEnergies|FA-2404-5921|20240403|Facture Gaz  virement|3139,97|0,00|||20240403|0,00||Energie
AC|Achats|AC05922|20241219|218300|Fournisseurs|FOU968|Dell France|FA-2412-5922|20241219|Ordi Dell / relement|136,41|0,00|||20241219|0,00||Achats de Biens
AC|Achats|AC05923|20240121|606100|Fournisseurs|FOU675|TotalEnergies|FA-2401-5923|20240121|TOTAL _|1552,67|0,00|||20240121|0,00||Energie
AC|Achats|AC05924|20240817|625100|Fournisseurs|FOU211|SNCF|FA-2408-5924|20240817|Train Paris _|4372,05|0,00|||20240817|0,00||Déplacements
AC|Achats|AC05925|20240310|606100|Fournisseurs|FOU696|Engie|FA-2403-5925|20240310|Gaz Engie _ virement|1911,8|0,00|||20240310|0,00||Energie
